0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
676: Timestep is 1.80565
1583: Timestep is 1.80565
1237: Timestep is 1.80565
374: Timestep is 1.80565
952: Timestep is 1.80565
1857: Timestep is 1.80565
185: Timestep is 1.80565
1585: Timestep is 1.80565
1238: Timestep is 1.80565
190: Timestep is 1.80565
1588: Timestep is 1.80565
1239: Timestep is 1.80565
375: Timestep is 1.80565
954: Timestep is 1.80565
192: Timestep is 1.80565
677: Timestep is 1.80565
377: Timestep is 1.80565
955: Timestep is 1.80565
1859: Timestep is 1.80565
194: Timestep is 1.80565
1592: Timestep is 1.80565
1244: Timestep is 1.80565
379: Timestep is 1.80565
381: Timestep is 1.80565
957: Timestep is 1.80565
195: Timestep is 1.80565
679: Timestep is 1.80565
1594: Timestep is 1.80565
1245: Timestep is 1.80565
385: Timestep is 1.80565
1989: Timestep is 1.80565
1865: Timestep is 1.80565
196: Timestep is 1.80565
681: Timestep is 1.80565
1595: Timestep is 1.80565
1246: Timestep is 1.80565
958: Timestep is 1.80565
683: Timestep is 1.80565
1596: Timestep is 1.80565
1247: Timestep is 1.80565
962: Timestep is 1.80565
1990: Timestep is 1.80565
1867: Timestep is 1.80565
685: Timestep is 1.80565
1993: Timestep is 1.80565
1868: Timestep is 1.80565
686: Timestep is 1.80565
1994: Timestep is 1.80565
1870: Timestep is 1.80565
1995: Timestep is 1.80565
1871: Timestep is 1.80565
688: Timestep is 1.80565
1248: Timestep is 1.80565
388: Timestep is 1.80565
1996: Timestep is 1.80565
1872: Timestep is 1.80565
1997: Timestep is 1.80565
197: Timestep is 1.80565
199: Timestep is 1.80565
201: Timestep is 1.80565
689: Timestep is 1.80565
1599: Timestep is 1.80565
1252: Timestep is 1.80565
392: Timestep is 1.80565
965: Timestep is 1.80565
1998: Timestep is 1.80565
1875: Timestep is 1.80565
202: Timestep is 1.80565
203: Timestep is 1.80565
205: Timestep is 1.80565
690: Timestep is 1.80565
1600: Timestep is 1.80565
1258: Timestep is 1.80565
693: Timestep is 1.80565
1601: Timestep is 1.80565
1261: Timestep is 1.80565
395: Timestep is 1.80565
966: Timestep is 1.80565
1999: Timestep is 1.80565
1876: Timestep is 1.80565
694: Timestep is 1.80565
1602: Timestep is 1.80565
1263: Timestep is 1.80565
397: Timestep is 1.80565
968: Timestep is 1.80565
2001: Timestep is 1.80565
1882: Timestep is 1.80565
697: Timestep is 1.80565
1603: Timestep is 1.80565
1264: Timestep is 1.80565
399: Timestep is 1.80565
971: Timestep is 1.80565
2002: Timestep is 1.80565
1886: Timestep is 1.80565
698: Timestep is 1.80565
1604: Timestep is 1.80565
1266: Timestep is 1.80565
400: Timestep is 1.80565
973: Timestep is 1.80565
2003: Timestep is 1.80565
699: Timestep is 1.80565
1605: Timestep is 1.80565
1268: Timestep is 1.80565
401: Timestep is 1.80565
975: Timestep is 1.80565
