0: output to qw.dmc.o
587: Timestep is 1.15784007352941
245: Timestep is 1.15784007352941
833: Timestep is 1.15784007352941
1685: Timestep is 1.15784007352941
588: Timestep is 1.15784007352941
254: Timestep is 1.15784007352941
1686: Timestep is 1.15784007352941
1687: Timestep is 1.15784007352941
1132: Timestep is 1.15784007352941
257: Timestep is 1.15784007352941
1688: Timestep is 1.15784007352941
1619: Timestep is 1.15784007352941
1134: Timestep is 1.15784007352941
1689: Timestep is 1.15784007352941
589: Timestep is 1.15784007352941
259: Timestep is 1.15784007352941
1926: Timestep is 1.15784007352941
290: Timestep is 1.15784007352941
835: Timestep is 1.15784007352941
1135: Timestep is 1.15784007352941
1620: Timestep is 1.15784007352941
1690: Timestep is 1.15784007352941
590: Timestep is 1.15784007352941
263: Timestep is 1.15784007352941
1927: Timestep is 1.15784007352941
291: Timestep is 1.15784007352941
836: Timestep is 1.15784007352941
264: Timestep is 1.15784007352941
1928: Timestep is 1.15784007352941
292: Timestep is 1.15784007352941
837: Timestep is 1.15784007352941
1136: Timestep is 1.15784007352941
1627: Timestep is 1.15784007352941
1929: Timestep is 1.15784007352941
293: Timestep is 1.15784007352941
838: Timestep is 1.15784007352941
1137: Timestep is 1.15784007352941
1628: Timestep is 1.15784007352941
591: Timestep is 1.15784007352941
1931: Timestep is 1.15784007352941
294: Timestep is 1.15784007352941
839: Timestep is 1.15784007352941
1138: Timestep is 1.15784007352941
1629: Timestep is 1.15784007352941
1933: Timestep is 1.15784007352941
295: Timestep is 1.15784007352941
841: Timestep is 1.15784007352941
1139: Timestep is 1.15784007352941
1360: Timestep is 1.15784007352941
1691: Timestep is 1.15784007352941
592: Timestep is 1.15784007352941
265: Timestep is 1.15784007352941
1936: Timestep is 1.15784007352941
296: Timestep is 1.15784007352941
842: Timestep is 1.15784007352941
1361: Timestep is 1.15784007352941
266: Timestep is 1.15784007352941
297: Timestep is 1.15784007352941
1692: Timestep is 1.15784007352941
593: Timestep is 1.15784007352941
267: Timestep is 1.15784007352941
1937: Timestep is 1.15784007352941
1140: Timestep is 1.15784007352941
1362: Timestep is 1.15784007352941
1693: Timestep is 1.15784007352941
594: Timestep is 1.15784007352941
595: Timestep is 1.15784007352941
843: Timestep is 1.15784007352941
1694: Timestep is 1.15784007352941
596: Timestep is 1.15784007352941
268: Timestep is 1.15784007352941
597: Timestep is 1.15784007352941
298: Timestep is 1.15784007352941
1363: Timestep is 1.15784007352941
1695: Timestep is 1.15784007352941
1940: Timestep is 1.15784007352941
844: Timestep is 1.15784007352941
1141: Timestep is 1.15784007352941
3: Timestep is 1.15784007352941
598: Timestep is 1.15784007352941
300: Timestep is 1.15784007352941
1364: Timestep is 1.15784007352941
1696: Timestep is 1.15784007352941
1942: Timestep is 1.15784007352941
845: Timestep is 1.15784007352941
1142: Timestep is 1.15784007352941
4: Timestep is 1.15784007352941
301: Timestep is 1.15784007352941
599: Timestep is 1.15784007352941
846: Timestep is 1.15784007352941
1144: Timestep is 1.15784007352941
1365: Timestep is 1.15784007352941
1698: Timestep is 1.15784007352941
1943: Timestep is 1.15784007352941
6: Timestep is 1.15784007352941
305: Timestep is 1.15784007352941
1699: Timestep is 1.15784007352941
600: Timestep is 1.15784007352941
1945: Timestep is 1.15784007352941
848: Timestep is 1.15784007352941
1145: Timestep is 1.15784007352941
1366: Timestep is 1.15784007352941
7: Timestep is 1.15784007352941
306: Timestep is 1.15784007352941
1700: Timestep is 1.15784007352941
1946: Timestep is 1.15784007352941
851: Timestep is 1.15784007352941
1147: Timestep is 1.15784007352941
1367: Timestep is 1.15784007352941
1947: Timestep is 1.15784007352941
853: Timestep is 1.15784007352941
1370: Timestep is 1.15784007352941
1701: Timestep is 1.15784007352941
1703: Timestep is 1.15784007352941
8: Timestep is 1.15784007352941
1704: Timestep is 1.15784007352941
