0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
64: Timestep is 2.07386
1171: Timestep is 2.07386
65: Timestep is 2.07386
1172: Timestep is 2.07386
1737: Timestep is 2.07386
1433: Timestep is 2.07386
1070: Timestep is 2.07386
67: Timestep is 2.07386
1173: Timestep is 2.07386
1738: Timestep is 2.07386
1071: Timestep is 2.07386
68: Timestep is 2.07386
344: Timestep is 2.07386
1739: Timestep is 2.07386
625: Timestep is 2.07386
1073: Timestep is 2.07386
70: Timestep is 2.07386
1740: Timestep is 2.07386
1741: Timestep is 2.07386
1074: Timestep is 2.07386
346: Timestep is 2.07386
1076: Timestep is 2.07386
626: Timestep is 2.07386
1989: Timestep is 2.07386
349: Timestep is 2.07386
1174: Timestep is 2.07386
1743: Timestep is 2.07386
628: Timestep is 2.07386
1990: Timestep is 2.07386
1434: Timestep is 2.07386
350: Timestep is 2.07386
1175: Timestep is 2.07386
351: Timestep is 2.07386
1176: Timestep is 2.07386
631: Timestep is 2.07386
1991: Timestep is 2.07386
1435: Timestep is 2.07386
352: Timestep is 2.07386
1744: Timestep is 2.07386
632: Timestep is 2.07386
1992: Timestep is 2.07386
1439: Timestep is 2.07386
355: Timestep is 2.07386
633: Timestep is 2.07386
1993: Timestep is 2.07386
1440: Timestep is 2.07386
1177: Timestep is 2.07386
634: Timestep is 2.07386
1995: Timestep is 2.07386
1077: Timestep is 2.07386
72: Timestep is 2.07386
1442: Timestep is 2.07386
1745: Timestep is 2.07386
1178: Timestep is 2.07386
1444: Timestep is 2.07386
73: Timestep is 2.07386
1746: Timestep is 2.07386
1078: Timestep is 2.07386
74: Timestep is 2.07386
1179: Timestep is 2.07386
1445: Timestep is 2.07386
75: Timestep is 2.07386
1181: Timestep is 2.07386
